"Day","Month","Year","MinTemp","MaxTemp"
14,6,1990,9.78,19.65
15,6,1990,7.83,18.95
16,6,1990,10.02,16.89
17,6,1990,7.78,18.16
18,6,1990,6.99,19.47
19,6,1990,10.6,18.38
20,6,1990,7.7,17.34
21,6,1990,8.93,15.69
22,6,1990,8.1,17.95
23,6,1990,7.78,20.86
24,6,1990,11.24,29.5
25,6,1990,15.58,25.9
26,6,1990,13.49,22.84
27,6,1990,14.13,21.34
28,6,1990,9.95,21.51
29,6,1990,11.17,18.72
30,6,1990,10.03,18.13
1,7,1990,6.18,19.71
2,7,1990,11.31,19.47
3,7,1990,11.58,21.19
4,7,1990,8.42,22.8
5,7,1990,12.9,20.95
6,7,1990,8.04,24.04
7,7,1990,10.28,31.17
8,7,1990,13.41,32.81
9,7,1990,14.15,30.45
10,7,1990,14.33,32.13
11,7,1990,15.9,32.4
12,7,1990,15.69,24.43
13,7,1990,13.95,20.33
14,7,1990,12.9,21.98
15,7,1990,11.54,26.17
16,7,1990,13.11,31.87
17,7,1990,16.23,34.41
18,7,1990,17.16,33.58
19,7,1990,18.73,34.12
20,7,1990,17.42,33.51
21,7,1990,18.27,31.67
22,7,1990,18.75,32.35
23,7,1990,18.41,31.56
24,7,1990,15.77,29.3
25,7,1990,15.66,22.84
26,7,1990,13.83,20.83
27,7,1990,13.18,18.06
28,7,1990,9.41,21.16
29,7,1990,8.66,23.76
30,7,1990,10,26.51
31,7,1990,10.36,28.77
1,8,1990,14.61,27.96
2,8,1990,15,25.14
3,8,1990,13.54,31.66
4,8,1990,17.08,35.12
5,8,1990,17.27,30.19
6,8,1990,14.18,28.53
7,8,1990,10.64,28.05
8,8,1990,11.35,28.39
9,8,1990,11.69,26.8
10,8,1990,12.32,25.02
11,8,1990,12.88,26.19
12,8,1990,12.08,25.94
13,8,1990,11.42,24.44
14,8,1990,10.66,23.95
15,8,1990,10.1,24.15
16,8,1990,12.62,25.38
17,8,1990,10.22,27.78
18,8,1990,13.11,30.83
19,8,1990,17.58,30.76
20,8,1990,15.75,24.95
21,8,1990,13.97,27.08
22,8,1990,13.82,28.13
23,8,1990,14.56,22.61
24,8,1990,13.62,22.35
25,8,1990,12.62,24.16
26,8,1990,11.31,25.31
27,8,1990,10.9,25.53
28,8,1990,13.23,25.8
29,8,1990,12.44,21.95
30,8,1990,11.2,21.44
31,8,1990,9.07,21.27
1,9,1990,10.81,20.98
2,9,1990,12.62,23.89
3,9,1990,10.67,26.52
4,9,1990,11.94,27
5,9,1990,10.98,24.89
6,9,1990,9.84,24.6
7,9,1990,9.42,24.9
8,9,1990,8.6,25.26
9,9,1990,11.49,24.39
10,9,1990,15.24,27.56
11,9,1990,13.58,23.68
12,9,1990,12.34,23.36
13,9,1990,14.39,21.08
14,9,1990,11,23.18
15,9,1990,11.09,22.38
16,9,1990,11.08,22.89
17,9,1990,12.96,24.85
18,9,1990,12.44,26.87
19,9,1990,12.59,26.98
20,9,1990,11.75,22.28
21,9,1990,12.98,20.15
22,9,1990,11.49,17.73
23,9,1990,9.54,15.11
24,9,1990,7.5,16.63
25,9,1990,6.75,17.4
26,9,1990,9.34,22.21
27,9,1990,12.54,25.98
28,9,1990,13.35,21.29
29,9,1990,15.36,21.11
30,9,1990,13.15,15.95
1,10,1990,8.72,19.98
2,10,1990,9.15,18.86
3,10,1990,9.71,14.78
4,10,1990,7.51,17.87
5,10,1990,5.96,19.43
6,10,1990,5.21,21.21
7,10,1990,6.55,14.48
8,10,1990,5.57,16.4
9,10,1990,2.31,18.92
10,10,1990,5.67,23.46
11,10,1990,8.81,21.9
12,10,1990,9.02,20.17
13,10,1990,12.19,14.5
14,10,1990,10.75,13.85
15,10,1990,8.19,12.23
16,10,1990,8.14,12.16
17,10,1990,6.83,13.11
18,10,1990,7.58,10.8
19,10,1990,5.33,11.19
20,10,1990,6.28,10.47
21,10,1990,5.35,10.93
22,10,1990,5.95,10.64
23,10,1990,8.46,11.95
24,10,1990,6.38,9.62
25,10,1990,6.61,10.46
26,10,1990,7.01,8.65
27,10,1990,4.59,7.65
28,10,1990,8.7,11.73
29,10,1990,11.84,13.33
30,10,1990,9.64,13.85
31,10,1990,6.16,11.37
1,11,1990,4.94,9.26
2,11,1990,3.15,8.6
3,11,1990,2.95,8.89
4,11,1990,-0.2,9.88
5,11,1990,0.42,11.04
6,11,1990,1.91,10.44
7,11,1990,7.95,12.97
8,11,1990,10.12,15.28
9,11,1990,8.91,13.19
10,11,1990,6.71,13.8
11,11,1990,3.25,13.85
12,11,1990,2.93,16.38
13,11,1990,3.2,14.03
14,11,1990,6,16.28
15,11,1990,2.47,14.48
16,11,1990,3.84,15.19
17,11,1990,4.84,15.97
18,11,1990,4.92,13.89
19,11,1990,4.21,10.01
20,11,1990,5.5,9.39
21,11,1990,2.16,6.84
22,11,1990,-0.31,7.22
23,11,1990,-1.39,8.08
24,11,1990,1.45,8.59
25,11,1990,0.32,3.67
26,11,1990,0.27,3.58
27,11,1990,-1.08,6.67
28,11,1990,-0.86,8.08
29,11,1990,-3.6,5.44
30,11,1990,-3.18,7.02
1,12,1990,-4.1,9.74
2,12,1990,-2.83,11.63
3,12,1990,-1.15,10.6
4,12,1990,-2.35,10.23
5,12,1990,-1.34,11.56
6,12,1990,-4.31,8.99
7,12,1990,-0.72,7.52
8,12,1990,2.67,5.4
9,12,1990,-2.22,2.91
10,12,1990,0.15,5.78
11,12,1990,1.97,6.56
12,12,1990,2.02,7.22
13,12,1990,1.04,9.03
14,12,1990,-0.9,6.56
15,12,1990,-2.71,6.94
16,12,1990,-3.21,7.63
17,12,1990,-4.91,5.95
18,12,1990,-4.4,4.09
19,12,1990,-1.3,5.54
20,12,1990,-4.37,4.24
21,12,1990,-5.98,5.92
22,12,1990,-4.23,7.92
23,12,1990,-2.71,4.35
24,12,1990,-0.43,8.22
25,12,1990,1.81,7.27
26,12,1990,4.27,8.15
27,12,1990,7.06,8.15
28,12,1990,5.81,8.63
29,12,1990,9.27,9.58
30,12,1990,7.88,9.62
31,12,1990,5.77,10.2
1,1,1991,-2.92,3.94
2,1,1991,-1.06,6.16
3,1,1991,2.74,8.4
4,1,1991,-0.47,4.9
5,1,1991,0.89,6.29
6,1,1991,6.64,7.37
7,1,1991,5.38,8.08
8,1,1991,5.57,7.65
9,1,1991,8.28,9.95
10,1,1991,9.44,11.06
11,1,1991,3.8,6.14
12,1,1991,-0.25,6.33
13,1,1991,-4.23,5.49
14,1,1991,-4.91,3.27
15,1,1991,-6.93,0.92
16,1,1991,-1.44,3.87
17,1,1991,3.18,7.19
18,1,1991,6.2,9.44
19,1,1991,5.7,11.66
20,1,1991,0.35,10.18
21,1,1991,-0.79,10.12
22,1,1991,-2.62,8.51
23,1,1991,-2.38,8.72
24,1,1991,-4.2,9.31
25,1,1991,-2.19,10.92
26,1,1991,-1.98,10.95
27,1,1991,-2.9,8.56
28,1,1991,-3.18,7.63
29,1,1991,-0.58,5.79
30,1,1991,2.37,7.93
31,1,1991,1.35,8.85
1,2,1991,1.34,5.13
2,2,1991,0.36,5.93
3,2,1991,-3.5,5.37
4,2,1991,-2.18,6.54
5,2,1991,0.75,6.9
6,2,1991,3.01,7.31
7,2,1991,1.23,4.08
8,2,1991,0.26,3.32
9,2,1991,2.25,4.29
10,2,1991,-3.1,3.84
11,2,1991,-4.26,5.15
12,2,1991,-1.75,5.56
13,2,1991,-6.45,5.99
14,2,1991,-2.78,5.44
15,2,1991,-4.71,5.94
16,2,1991,-0.95,2.97
17,2,1991,-0.6,5.83
18,2,1991,-0.79,2.75
19,2,1991,-0.71,10.23
20,2,1991,-0.42,9.78
21,2,1991,1.66,8.06
22,2,1991,-1.31,7.63
23,2,1991,-0.03,13.02
24,2,1991,4.33,13.75
25,2,1991,4.79,16.41
26,2,1991,5.71,13.23
27,2,1991,3.52,10.79
28,2,1991,3.64,10.35
1,3,1991,1.98,8.61
2,3,1991,0.99,8.21
3,3,1991,4.04,8.95
4,3,1991,4.51,8.46
5,3,1991,3.75,7.98
6,3,1991,2.95,4.28
7,3,1991,0.53,7.06
8,3,1991,2.52,9.72
9,3,1991,4.67,9.35
10,3,1991,5.77,11.8
11,3,1991,7.25,10.47
12,3,1991,5.34,9.76
13,3,1991,1.18,10.41
14,3,1991,2.88,14.63
15,3,1991,7.09,10.72
16,3,1991,7.64,9.57
17,3,1991,4.98,9.33
18,3,1991,5.93,9.88
19,3,1991,5.95,14.33
20,3,1991,5.03,15.06
21,3,1991,5.11,9.97
22,3,1991,2.22,7.03
23,3,1991,0.26,7.12
24,3,1991,-0.26,7.69
25,3,1991,2.34,9.51
26,3,1991,1.3,10.96
27,3,1991,3.69,9.73
28,3,1991,2.87,14.32
29,3,1991,2.92,15.92
30,3,1991,2.69,16.52
31,3,1991,2.02,15.58
1,4,1991,1.68,13.77
2,4,1991,2.19,12.11
3,4,1991,4.02,9.17
4,4,1991,3.66,8.4
5,4,1991,2.22,8.11
6,4,1991,-0.45,9.32
7,4,1991,4.81,13.77
8,4,1991,4.46,19.66
9,4,1991,6.35,20.03
10,4,1991,7.25,17.87
11,4,1991,7.03,19.91
12,4,1991,6.54,12.52
13,4,1991,1.57,9.99
14,4,1991,4.48,14.22
15,4,1991,4.08,16.3
16,4,1991,5.39,13.55
17,4,1991,3.74,17.05
18,4,1991,4.02,14.49
19,4,1991,0.13,14.31
20,4,1991,1.59,11.84
21,4,1991,0.68,11.75
22,4,1991,0.79,14.65
23,4,1991,1.01,14.57
24,4,1991,3.38,8.51
25,4,1991,1.91,7.36
26,4,1991,1.72,7.23
27,4,1991,3.32,6.8
28,4,1991,5.26,10.84
29,4,1991,6.16,16.21
30,4,1991,5.3,13.87
1,5,1991,5.23,9.47
2,5,1991,2.99,10.51
3,5,1991,1.71,11.05
4,5,1991,1.73,11.51
5,5,1991,2.03,11.47
6,5,1991,-0.05,10.52
7,5,1991,2.14,10.59
8,5,1991,3.76,10.51
9,5,1991,3.3,10.29
10,5,1991,0.87,14.76
11,5,1991,1.82,15.97
12,5,1991,2.8,19.44
13,5,1991,6.21,19.88
14,5,1991,5.46,18.69
15,5,1991,6.87,21.68
16,5,1991,6.05,19.69
17,5,1991,6.27,22.75
18,5,1991,7,20.79
19,5,1991,7.48,21.64
20,5,1991,7.19,22.53
21,5,1991,9.48,25.02
22,5,1991,11.9,26.07
23,5,1991,11.85,26.2
24,5,1991,13.22,27.45
25,5,1991,11.42,26.91
26,5,1991,12.47,28.27
27,5,1991,13.93,28.27
28,5,1991,14.19,25.35
29,5,1991,12.48,20.8
30,5,1991,12.83,18.16
31,5,1991,11.5,18.38
1,6,1991,10,20.3
2,6,1991,8.64,21.17
3,6,1991,8.19,18
4,6,1991,7.28,15.25
5,6,1991,6.98,13.9
6,6,1991,7.42,17.07
7,6,1991,11.28,15.44
8,6,1991,7.96,16.94
9,6,1991,9.65,17.01
10,6,1991,7.02,17.27
11,6,1991,6.15,21.18
12,6,1991,8.74,23.06
13,6,1991,9.74,22.52
14,6,1991,11.03,26.27
15,6,1991,12.9,26.03
16,6,1991,10.53,18.29
17,6,1991,5.37,16.42
18,6,1991,5.7,17.68
19,6,1991,5.34,18.24
20,6,1991,11.67,18.13
21,6,1991,12.69,19.87
22,6,1991,11.77,21.86
23,6,1991,9.16,24.2
24,6,1991,10.42,25.58
25,6,1991,12.86,23.81
26,6,1991,12.36,23.46
27,6,1991,8.59,20.92
28,6,1991,8.79,23.33
29,6,1991,9.41,28.28
30,6,1991,13.41,30.41
1,7,1991,13.8,27.3
2,7,1991,12.29,20.87
3,7,1991,9.12,20.44
4,7,1991,9.69,17.81
5,7,1991,8.72,16.1
6,7,1991,9.12,17.26
7,7,1991,13.03,17.4
8,7,1991,13.25,21.11
9,7,1991,13.02,26.58
10,7,1991,12.33,25.39
11,7,1991,12.56,23.84
12,7,1991,13.58,25.82
13,7,1991,13.29,27.19
14,7,1991,16.04,29.34
15,7,1991,14.94,31.48
16,7,1991,15.27,30.65
17,7,1991,16.32,30.91
18,7,1991,14.05,32.63
19,7,1991,18.25,29.03
20,7,1991,14.91,27.25
21,7,1991,13.54,26.89
22,7,1991,14.75,23.95
23,7,1991,14.1,24.11
24,7,1991,12.68,22.02
25,7,1991,9.93,22.9
26,7,1991,10.17,25.31
27,7,1991,12.29,28.17
28,7,1991,12.36,22.13
29,7,1991,11.3,17.27
30,7,1991,9.49,15.17
31,7,1991,10.62,16.16
1,8,1991,13.5,20.11
2,8,1991,12.33,26.31
3,8,1991,14.75,27.31
4,8,1991,14.45,27.49
5,8,1991,15.47,28.44
6,8,1991,15.87,28.14
7,8,1991,15.92,23.31
8,8,1991,11.72,23.79
9,8,1991,9.35,25.63
10,8,1991,12.87,29.43
11,8,1991,14.48,29.85
12,8,1991,14.82,28.48
13,8,1991,12.57,28.5
14,8,1991,12.41,30.84
15,8,1991,14.3,30.78
16,8,1991,16.67,32.27
17,8,1991,16.87,31.76
18,8,1991,15.93,29.36
19,8,1991,16.62,27.31
20,8,1991,16.06,31.54
21,8,1991,16.2,21.64
22,8,1991,12.27,17.36
23,8,1991,6.78,21.2
24,8,1991,9.68,24.86
25,8,1991,12.27,28.19
26,8,1991,14.27,25.73
27,8,1991,14.23,24.39
28,8,1991,13.32,23.89
29,8,1991,12.73,21.63
30,8,1991,11.82,19.68
31,8,1991,13.22,20.35
1,9,1991,11.09,20.74
2,9,1991,14.38,20.54
3,9,1991,14.19,20.98
4,9,1991,11.3,21.4
5,9,1991,11.76,21.87
6,9,1991,12.56,23.76
7,9,1991,13,24.3
8,9,1991,12.74,21.69
9,9,1991,14.77,21.82
10,9,1991,13.99,22.5
11,9,1991,13.67,18.44
12,9,1991,13.76,19.64
13,9,1991,11.23,23.21
14,9,1991,11.82,26.41
15,9,1991,13.7,26.35
16,9,1991,13.25,26.38
17,9,1991,13.05,27
18,9,1991,12.43,26.64
19,9,1991,13.63,25.41
20,9,1991,13.88,25.21
21,9,1991,14.01,22.96
22,9,1991,12,22.79
23,9,1991,10.29,23.25
24,9,1991,11.42,22.43
25,9,1991,10.15,16.07
26,9,1991,5.35,14
27,9,1991,4.04,12.24
28,9,1991,7.07,11.97
29,9,1991,6.47,11.39
30,9,1991,6.55,13.64
1,10,1991,8.98,16.85
2,10,1991,5.82,20.8
3,10,1991,7.89,22.54
4,10,1991,9.62,21.67
5,10,1991,8.89,18.28
6,10,1991,4.59,16.5
7,10,1991,3.72,16.13
8,10,1991,6.07,10.81
9,10,1991,4.7,10.99
10,10,1991,6.46,13.31
11,10,1991,6.74,11.51
12,10,1991,7.56,11.06
13,10,1991,7.67,8.83
14,10,1991,6.66,11.01
15,10,1991,5.86,11.06
16,10,1991,4.74,11.59
17,10,1991,8,14.64
18,10,1991,6.33,13.84
19,10,1991,4.4,10.09
20,10,1991,-0.06,9.76
21,10,1991,0.5,11
22,10,1991,0.27,11.27
23,10,1991,1.59,12.18
24,10,1991,1.72,13.93
25,10,1991,3.78,11.81
26,10,1991,7.25,12.08
27,10,1991,5.17,11.8
28,10,1991,5.84,11.55
29,10,1991,3.52,10.92
30,10,1991,6.92,12.47
31,10,1991,8.93,13.46
1,11,1991,10.5,14.75
2,11,1991,10.97,14.56
3,11,1991,10.6,11.27
4,11,1991,5.25,7.95
5,11,1991,2.64,10.22
6,11,1991,0.23,10.77
7,11,1991,-1.78,10.34
8,11,1991,-1.2,9.94
9,11,1991,2.01,12.43
10,11,1991,0.81,11.43
11,11,1991,0.52,10.07
12,11,1991,3.88,11.22
13,11,1991,7.38,9.07
14,11,1991,4.79,10.89
15,11,1991,7.44,10.88
16,11,1991,6.28,10.14
17,11,1991,5.03,11.3
18,11,1991,6.11,10.01
19,11,1991,5.01,5.8
20,11,1991,3.31,6.55
21,11,1991,-0.23,6.15
22,11,1991,-3.93,6.89
23,11,1991,-2.22,8.36
24,11,1991,0.09,10.75
25,11,1991,7.24,11.18
26,11,1991,7.89,13.63
27,11,1991,4.8,13.89
28,11,1991,1.97,13.14
29,11,1991,1.36,11.68
30,11,1991,3.05,10.07
1,12,1991,5.38,11.38
2,12,1991,2.87,10.89
3,12,1991,2.33,9.8
4,12,1991,2.94,13.08
5,12,1991,3.8,13.22
6,12,1991,7.21,12.96
7,12,1991,6.59,8.63
8,12,1991,5.83,9.74
9,12,1991,5.76,9.17
10,12,1991,5.45,7.54
11,12,1991,6.01,9.26
12,12,1991,4.7,8.94
13,12,1991,2.92,9.94
14,12,1991,5.62,8.3
15,12,1991,7.04,10.7
16,12,1991,4.37,7.89
17,12,1991,5.83,9.47
18,12,1991,4.68,10.53
19,12,1991,4.33,8.37
20,12,1991,-0.11,7
21,12,1991,-4.89,5.13
22,12,1991,-4.76,6.8
23,12,1991,-3.66,9.02
24,12,1991,-3.09,10.06
25,12,1991,-2.16,9.45
26,12,1991,-1.36,9.09
27,12,1991,-3.47,8.64
28,12,1991,-3.08,7.66
29,12,1991,-1.27,7.46
30,12,1991,-2.51,7.57
31,12,1991,-1.51,7.99
1,1,1992,-2.63,6.93
2,1,1992,-1.34,6.75
3,1,1992,0.15,5.26
4,1,1992,-1.65,5.01
5,1,1992,-3.8,6.46
6,1,1992,-1.24,7.25
7,1,1992,5.43,8.74
8,1,1992,6.4,8.88
9,1,1992,2.68,5.49
10,1,1992,-1.3,4.28
11,1,1992,-2.09,3.6
12,1,1992,-3.8,4.44
13,1,1992,-3.45,6.1
14,1,1992,1.02,10.13
15,1,1992,0.78,10.23
16,1,1992,0.34,11.02
17,1,1992,-1.89,7.24
18,1,1992,-1.67,6.34
19,1,1992,-3.99,3.07
20,1,1992,-5.97,2.91
21,1,1992,-6.71,6.08
22,1,1992,-5.75,5.08
23,1,1992,-5.31,3.57
24,1,1992,-4.42,7.22
25,1,1992,-3.92,9.14
26,1,1992,-4.18,10.72
27,1,1992,-0.59,6.91
28,1,1992,-1.95,9.09
29,1,1992,0.06,12.45
30,1,1992,0.75,12.98
31,1,1992,0.76,14.21
1,2,1992,-0.6,11.12
2,2,1992,-1.25,12.83
3,2,1992,0.26,12.67
4,2,1992,-2.48,12.95
5,2,1992,-0.55,13.02
6,2,1992,0.37,15.05
7,2,1992,0.85,15.22
8,2,1992,0.45,12.23
9,2,1992,4.89,8.99
10,2,1992,3.15,8.6
11,2,1992,7.42,9.51
12,2,1992,6.48,8.84
13,2,1992,3.32,8.19
14,2,1992,2.28,9.1
15,2,1992,5.15,11.66
16,2,1992,2.8,12.63
17,2,1992,0.09,11.97
18,2,1992,0.34,9.44
19,2,1992,0.99,6.42
20,2,1992,-1.31,9.04
21,2,1992,-2.34,8.69
22,2,1992,-3.77,11.29
23,2,1992,-2.49,11.32
24,2,1992,0,8.69
25,2,1992,1.37,9.23
26,2,1992,-1.73,10.56
27,2,1992,3.03,10.72
28,2,1992,2.13,13.39
29,2,1992,2.42,13.38
1,3,1992,6.22,10.8
2,3,1992,4.02,16.5
3,3,1992,5.01,15
4,3,1992,5.4,15.22
5,3,1992,5.2,14.36
6,3,1992,2.65,16.03
7,3,1992,5.61,12.78
8,3,1992,4.68,15.21
9,3,1992,1.06,15
10,3,1992,2.82,16.3
11,3,1992,4.78,13.27
12,3,1992,2.25,13.8
13,3,1992,1.44,12.51
14,3,1992,2.14,12.67
15,3,1992,2.77,15.01
16,3,1992,4.42,17.26
17,3,1992,3.06,15.37
18,3,1992,2.76,15.75
19,3,1992,4.26,21.15
20,3,1992,5.08,20.62
21,3,1992,3.95,21.46
22,3,1992,4.3,18.95
23,3,1992,3.74,8.84
24,3,1992,0.31,6.32
25,3,1992,0.51,6.64
26,3,1992,1.61,7.05
27,3,1992,2.65,7.97
28,3,1992,-0.31,6.07
29,3,1992,0.35,5.73
30,3,1992,2.69,4.01
31,3,1992,-1.1,4.91
1,4,1992,1.93,6.8
2,4,1992,6.8,7.41
3,4,1992,3.7,8.92
4,4,1992,2.13,11.32
5,4,1992,1.33,11
6,4,1992,0.73,5.07
7,4,1992,4.38,9.22
8,4,1992,4.12,9.89
9,4,1992,1.26,12.64
10,4,1992,0.45,13.81
11,4,1992,2.75,15.73
12,4,1992,3.59,15.18
13,4,1992,3.85,16.06
14,4,1992,3.16,12.5
15,4,1992,5.95,10.77
16,4,1992,1.85,11.6
17,4,1992,0.07,14.24
18,4,1992,5.76,20.83
19,4,1992,4.84,21.98
20,4,1992,5.87,21.17
21,4,1992,5.08,21.87
22,4,1992,6.61,16.55
23,4,1992,4.48,15.18
24,4,1992,7.77,16.33
25,4,1992,9.46,17.72
26,4,1992,9.43,18.99
27,4,1992,7.9,17.74
28,4,1992,6.3,13.71
29,4,1992,1.5,15.04
30,4,1992,3.08,17.6
1,5,1992,7.05,16.93
2,5,1992,4.05,12
3,5,1992,2.03,13.58
4,5,1992,0.35,15.77
5,5,1992,4.71,17.93
6,5,1992,4.85,19.67
7,5,1992,6.07,20.21
8,5,1992,5.98,21.61
9,5,1992,5.25,19.2
10,5,1992,5.58,16.27
11,5,1992,6.87,18.56
12,5,1992,7.32,26.37
13,5,1992,11.96,25.79
14,5,1992,12.09,16.58
15,5,1992,9.54,24.04
16,5,1992,14.77,28
17,5,1992,14.34,25.72
18,5,1992,11.62,19.98
19,5,1992,7.28,24.22
20,5,1992,9.71,25.73
21,5,1992,11.15,23.04
22,5,1992,9.55,18.76
23,5,1992,9.31,13.32
24,5,1992,9.04,14.08
25,5,1992,9.45,18.04
26,5,1992,10.3,17.33
27,5,1992,9.22,12.27
28,5,1992,8.01,12.62
29,5,1992,8.39,13.31
30,5,1992,9.33,13.65
31,5,1992,7.72,14.87
1,6,1992,7.12,14.26
2,6,1992,7.06,11.63
3,6,1992,3.85,13.21
4,6,1992,5.14,13
5,6,1992,4.42,13.15
6,6,1992,3.22,12.04
7,6,1992,6.73,9.63
8,6,1992,6.09,12.47
9,6,1992,3.74,12.4
10,6,1992,4.68,13.69
11,6,1992,5.77,9.69
12,6,1992,8.57,17.13
13,6,1992,6.27,19.64
14,6,1992,8.51,19.5
15,6,1992,12.86,23.3
16,6,1992,12.46,21.28
17,6,1992,10.56,24.27
18,6,1992,12.53,22.66
19,6,1992,9.86,22.93
20,6,1992,8.69,18.72
21,6,1992,6.1,19.74
22,6,1992,8.45,15.56
23,6,1992,7.45,19.51
24,6,1992,5.79,20.54
25,6,1992,7.59,20.92
26,6,1992,8.76,20.94
27,6,1992,10.53,21.21
28,6,1992,11.11,20.82
29,6,1992,12.81,18.82
30,6,1992,12.12,15.36
1,7,1992,10.88,18.43
2,7,1992,8.17,21.25
3,7,1992,10.14,19.15
4,7,1992,9.95,19.19
5,7,1992,10.66,19.49
6,7,1992,8.38,22.52
7,7,1992,9,24.94
8,7,1992,10.56,25.69
9,7,1992,11.16,23.54
10,7,1992,10.29,20.22
11,7,1992,9.26,21.95
12,7,1992,12.13,24.12
13,7,1992,12.58,29.11
14,7,1992,16.11,32.16
15,7,1992,15.65,24.04
16,7,1992,11.08,24.95
17,7,1992,13.86,25.32
18,7,1992,15.28,27.65
19,7,1992,15.25,26.52
20,7,1992,14.66,20.59
21,7,1992,11.34,20.93
22,7,1992,9.8,23.76
23,7,1992,13.25,21.96
24,7,1992,11.13,24.9
25,7,1992,11.92,27.6
26,7,1992,13.81,28.63
27,7,1992,14.15,30.18
28,7,1992,15.45,26.34
29,7,1992,14.6,27.78
30,7,1992,15.2,32.13
31,7,1992,14.38,27.7
1,8,1992,13.47,26.73
2,8,1992,13.16,25.44
3,8,1992,12.51,25.26
4,8,1992,12.14,27.59
5,8,1992,14.34,28.67
6,8,1992,15.04,30.29
7,8,1992,16.8,26.77
8,8,1992,12.61,14.98
9,8,1992,11.06,17.98
10,8,1992,11.52,20.28
11,8,1992,8.06,20.49
12,8,1992,8.53,22.76
13,8,1992,8.79,22.32
14,8,1992,8.88,22.68
15,8,1992,11.26,25.29
16,8,1992,10.85,26.37
17,8,1992,12.22,26.18
18,8,1992,12.71,26.39
19,8,1992,14.61,20.15
20,8,1992,13.55,17.65
21,8,1992,10.54,19.66
22,8,1992,10.36,20.43
23,8,1992,12.47,23
24,8,1992,9.93,28.8
25,8,1992,15.72,27.47
26,8,1992,15.1,22.55
27,8,1992,15.38,20.55
28,8,1992,11.55,14.76
29,8,1992,7.62,14.01
30,8,1992,11.02,13.89
31,8,1992,7.8,13.52
1,9,1992,3.24,16.84
2,9,1992,6.05,19.75
3,9,1992,12.56,21.69
4,9,1992,10.29,22.04
5,9,1992,11.02,23.47
6,9,1992,11.78,22.82
7,9,1992,14.57,20.81
8,9,1992,10.07,16.26
9,9,1992,6.45,20.24
10,9,1992,8.48,20.51
11,9,1992,11.28,20.43
12,9,1992,6.47,19.23
13,9,1992,7.88,20.95
14,9,1992,8.59,23.98
15,9,1992,9.71,27.77
16,9,1992,14.51,25.03
17,9,1992,13.81,19.48
18,9,1992,7.61,21.74
19,9,1992,8.03,21.75
20,9,1992,9.78,19.64
21,9,1992,9.17,14.52
22,9,1992,8.24,13.81
23,9,1992,5.17,16.14
24,9,1992,5.74,18.25
25,9,1992,8.13,11.82
26,9,1992,8.65,11.05
27,9,1992,8.16,12.59
28,9,1992,5.78,15.85
29,9,1992,10.76,16.28
30,9,1992,10.77,16.69
1,10,1992,8.2,19.92
2,10,1992,8.16,18.33
3,10,1992,10.95,14.76
4,10,1992,7.6,13.63
5,10,1992,7.64,13.78
6,10,1992,5.07,12.39
7,10,1992,6.08,15.14
8,10,1992,5.7,18.48
9,10,1992,6.22,14.34
10,10,1992,6.55,12.29
11,10,1992,4.04,11.3
12,10,1992,3.66,13.26
13,10,1992,1.47,14.36
14,10,1992,2.18,14.81
15,10,1992,4.09,10.07
16,10,1992,5.71,11.5
17,10,1992,2.36,11.72
18,10,1992,-0.3,10.72
19,10,1992,3.18,10.88
20,10,1992,2.05,10.3
21,10,1992,-0.19,9.89
22,10,1992,2.35,9.23
23,10,1992,8.45,10.36
24,10,1992,8.82,11.86
25,10,1992,7.39,10.19
26,10,1992,7.81,11.5
27,10,1992,10.5,12.78
28,10,1992,12.26,12.79
29,10,1992,10,13.7
30,10,1992,4.03,10.05
31,10,1992,0.83,9.62
1,11,1992,0.85,11.25
2,11,1992,2.46,9.83
3,11,1992,7.68,11.59
4,11,1992,9.29,15.69
5,11,1992,8.45,20.56
6,11,1992,7.56,18.29
7,11,1992,8.82,18.96
8,11,1992,6.51,14.98
9,11,1992,5.8,10.74
10,11,1992,8.04,12.04
11,11,1992,6.97,11.31
12,11,1992,3.71,9.66
13,11,1992,6.94,11.73
14,11,1992,9.46,12.39
15,11,1992,6.14,10.62
16,11,1992,1.23,6.98
17,11,1992,4.91,9.99
18,11,1992,8.9,11.54
19,11,1992,5.92,9.26
20,11,1992,6.2,10.55
21,11,1992,2.98,10.26
22,11,1992,0.63,11.35
23,11,1992,3.09,13.77
24,11,1992,8.92,14.45
25,11,1992,9.5,13.61
26,11,1992,11.57,12.38
27,11,1992,8.2,11.99
28,11,1992,4.16,9.32
29,11,1992,2.73,11
30,11,1992,5.83,11.09
1,12,1992,4.55,9.36
2,12,1992,8.26,10.59
3,12,1992,6.14,8.25
4,12,1992,5.33,9.61
5,12,1992,2.89,6.98
6,12,1992,5.09,11.65
7,12,1992,3.88,7.75
8,12,1992,0.08,6.6
9,12,1992,0.26,6.33
10,12,1992,2.73,8.64
11,12,1992,-1.99,9.08
12,12,1992,-2.84,8.18
13,12,1992,-0.08,9.01
14,12,1992,0.8,9.98
15,12,1992,2.75,8.39
16,12,1992,2.62,7.36
17,12,1992,-2.32,5.31
18,12,1992,4.8,8.3
19,12,1992,6.44,8.68
20,12,1992,5.62,11.65
21,12,1992,5.58,8.58
22,12,1992,3.84,7.15
23,12,1992,2.73,8.23
24,12,1992,-0.11,7.9
25,12,1992,0.06,9.08
26,12,1992,0.6,10.56
